99078,11462,3114,4716,7950,27186,37749,23734,0,0,51
22284,11266,6650,528,696,321,192,145,0,0,0
21844,6860,1583,3486,4088,3731,1942,1109,0,0,0
144860,60024,9842,12011,4120,1083,1288,1879,0,0,0
609131,72494,34267,17121,6370,7064,3757,4248,50,40,0
1965176,283866,20041,8361,23940,19927,8818,14975,30,41,0
140844,7781,391,2636,1080,1117,467,326,35,47,0
31812,26361,7511,1641,2420,1429,1844,309,38,44,0
22514,19022,2586,6337,4663,3814,1292,1204,34,51,0
21767,6304,3418,2326,5076,3764,3092,964,60,63,0
487652,62092,10920,17071,13146,18879,17909,10327,60,67,0
60249,74752,12781,8333,13145,11579,8215,2829,54,77,0
50903,8595,927,760,1332,1002,2059,1935,43,74,0
8924,7493,1716,2286,1916,1492,832,930,43,66,0
135919,47430,11231,2248,8561,3232,2333,1089,38,56,0
47901,6331,412,156,369,273,93,234,21,50,0
71956,17723,2046,2392,2768,2378,969,691,24,50,0
3706,4155,834,563,872,2009,1192,339,13,57,0
69923,82023,14269,1805,6637,2199,1479,1059,8,53,0
4325,7418,3983,3389,1574,2432,1837,1415,43,61,0
142080,28335,9786,5956,5733,5210,4672,4918,56,63,0
16664,30188,11448,14320,2513,3980,3018,7720,80,51,0
146281,38878,1656,4712,3770,1514,1011,425,77,53,0
4133,1131,442,1776,736,2646,461,358,74,63,0
111555,54373,14367,7736,1696,2632,409,693,69,54,0
57624,15446,1564,1384,6381,2239,635,672,40,57,0
124992,9049,8775,3170,2321,3942,3541,1001,67,69,0
933647,232180,31036,34134,25633,9079,7377,11670,53,48,0
92948,51328,12741,3652,5548,2183,873,646,51,48,0
78023,74404,8385,12410,6700,4763,1387,981,63,43,0
147125,18860,4127,1757,1715,870,2740,1423,44,30,0
582457,65601,1560,14266,16925,16709,8404,5691,40,44,0
180575,57582,14109,6860,9286,6455,4346,3195,40,51,0
954199,206618,20450,26492,18592,15775,6166,6154,35,51,0
114065,97274,13471,2647,3666,6382,2550,914,24,56,0
1095705,234578,36777,21937,17664,23520,14522,12688,29,48,0
207233,81762,9482,7743,7116,17381,6157,4785,20,54,0
4161,5118,1790,1136,2322,1469,1155,1398,29,61,0
33744,25968,5024,5054,2393,1505,678,441,43,57,0
4175,4436,4714,11671,4309,3101,814,1073,67,63,0
