2,0,0,0,0,0,0,0,0,0,25
9,0,0,0,0,0,0,0,0,0,25
218764,162173,45155,10002,12363,19547,13403,5688,0,0,0
26286,37608,9099,2457,4048,2810,903,1675,0,0,0
2609789,59116,10969,19040,9830,15540,4956,5999,0,0,0
1314453,247223,45866,37071,15720,17473,16061,9928,41,30,0
1484226,54087,101829,32824,16713,13162,17140,9921,64,27,0
114838,9154,1866,3447,1681,1052,2950,596,60,24,0
615748,408088,47391,20355,3873,16663,16615,13063,41,11,0
592701,99686,35019,12818,9893,22513,15825,12139,34,27,0
623388,34269,32058,4644,10823,10678,10032,10457,16,41,0
365625,39182,7410,5770,19832,57552,27688,33240,3,66,0
23354,35057,14804,20098,14305,11667,8207,3528,29,81,0
18246,26066,3039,3310,7825,8038,1467,3476,21,80,0
225696,16841,8874,13438,8966,10403,3541,10015,23,77,0
39973,7073,49,1662,2509,2445,602,2053,27,61,0
29812,10662,2040,3832,5108,8855,3480,6360,13,74,0
40728,16624,4733,2688,2890,3203,1250,699,24,66,0
575905,39405,6634,30245,44677,37336,24363,20450,16,74,0
405723,81496,12053,8804,3730,8360,5813,3651,23,61,0
71434,7400,654,1075,3034,975,583,1919,16,44,0
169891,20907,3268,1624,2228,4427,3026,2204,7,48,0
159911,68228,10259,3110,1390,3789,3825,6544,1,21,0
21820,10081,2635,5135,4392,5034,3660,3279,8,34,0
10460,6557,4820,3082,7523,3994,7788,3180,24,43,0
189467,27262,12647,5927,2954,2108,3470,1362,43,27,0
79059,6468,2860,1326,1040,1628,514,557,57,41,0
97505,19688,24150,5929,5853,4147,2790,3109,70,27,0
238771,40925,12227,29607,20174,37854,15616,13951,69,35,0
16953,21074,560,2050,9555,5058,4744,941,43,51,0
10317,13551,5476,6088,2861,4360,4180,3701,47,53,0
30589,15607,3856,8280,7303,2538,2163,2435,37,53,0
48712,14270,2276,4575,3361,4918,4709,2064,35,44,0
18198,10277,2808,4545,4171,4617,2108,1303,56,48,0
5763,11218,3346,1040,5075,3132,4238,986,44,50,0
56667,47456,7810,3660,2320,2352,3486,3276,37,40,0
754846,244276,89588,24813,34446,31597,13493,14150,38,29,0
814292,207731,122430,20398,24162,22581,15180,15263,43,14,0
1192619,881039,104247,29499,43222,101803,37628,15678,37,7,0
99577,74716,3110,6052,5332,5800,12235,6053,24,13,0
373675,171438,5560,58324,13006,21752,22037,7567,24,11,0
314730,45337,11328,28609,24888,61330,29517,16796,14,38,0
12232,11756,4998,4881,2199,6165,1929,4692,34,51,0
61141,27057,2471,1173,5118,5507,7032,1909,30,63,0
18441,6372,1016,4491,4388,4888,1991,2302,30,80,0
113119,81138,19466,38566,9144,44054,12458,9125,37,69,0
648642,46345,54620,42570,55018,21832,27696,35867,41,63,0
90118,195960,34123,8040,15187,4475,7628,2417,51,41,0
27460,360338,21049,21333,32840,18113,11987,6786,37,20,0
93260,24901,1946,7707,7126,13597,2582,1160,26,23,0
37822,58496,73895,39027,15036,37889,8679,15936,30,29,0
28603,6190,1057,3193,4651,3857,3152,3159,37,60,0
2682,5629,567,3043,2597,4154,4096,2954,51,83,0
34324,20767,2329,6228,4674,3757,3040,1514,54,70,0
9128,7599,3008,6636,3540,2200,3472,2776,51,64,0
19876,1736,3410,2147,6542,2392,3833,2364,57,63,0
191554,66529,69095,10621,4127,19700,14030,8052,70,51,0
19514,16664,3712,10924,17765,25033,9369,4528,69,69,0
77442,43802,5459,2069,3600,3977,1793,3216,48,64,0
1140,4243,653,2681,2580,6808,2962,3568,38,77,0
7895,3197,2503,2039,2956,5854,4299,1605,27,93,0
1212,2995,3960,1733,1033,5212,2526,4789,40,90,0
72597,15618,4119,5004,4597,24514,7074,14586,44,100,0
1834,1404,1554,1232,2261,2855,2582,2969,51,100,0
4463,3003,1806,2072,2557,4857,1064,1811,51,100,0
413,1082,2003,948,894,4158,2499,2375,50,100,0
363427,7414,1015,308,2127,4453,3318,940,40,100,0
299,5560,550,1921,2882,4216,1721,830,27,100,0
1226,5644,845,714,5749,5911,2637,2202,10,100,0
63481,13305,1492,1042,1765,4017,3881,2462,1,94,0
15029,8475,1428,10534,6402,4145,1440,1332,14,88,0
34542,16799,5505,1309,1736,1785,4672,5375,23,67,0
85329,11893,2865,1894,1314,1418,481,228,40,44,0
4177,1678,2058,1733,716,5131,3915,4044,60,57,0
1827,4359,1012,1215,2016,8006,1587,2186,41,75,0
1636,1496,1779,1353,1326,4665,2717,1743,43,100,0
100856,12127,3311,3481,15388,25039,3808,7149,30,100,0
2612,2978,1636,2362,1137,1797,2792,1188,37,100,0
5788,2019,1132,1798,3876,2301,1232,1833,47,100,0
2645,5576,1666,363,2643,3143,869,2221,35,97,0
3115,1494,1268,1427,946,2709,1739,1151,51,90,0
65207,14944,2598,3409,2541,1459,1770,1112,40,77,0
161381,9517,11758,3537,2054,4947,1707,1586,53,67,0
125109,9908,7331,2975,9137,2669,1657,2682,66,56,0
66010,18762,8679,1971,3588,6251,1877,1880,63,47,0
672588,71248,29855,45706,6770,10315,9510,8973,78,47,0
917219,51076,27925,44973,20247,11864,12070,15215,78,38,0
549469,183491,6487,34647,28488,42451,7069,11915,63,43,0
169969,75107,53033,13996,36744,34669,9690,9024,66,44,0
320115,125736,13443,27765,25902,15203,16998,14739,50,47,0
31252,15332,8184,4130,1214,6164,3896,1815,43,54,0
86669,51701,21565,13535,9835,9459,6256,2565,57,50,0
17226,41932,16691,7453,5276,9106,10108,7876,56,43,0
124648,4974,581,6374,3088,8318,3574,1494,63,64,0
115,2369,742,1114,2318,2223,1246,1942,54,74,0
51736,22924,6125,3230,1552,4319,1960,1094,48,75,0
44914,42330,3342,6204,2229,8494,1392,3037,38,78,0
146937,61922,10593,4221,14122,14237,7628,9161,24,63,0
855374,250063,64090,27514,72562,66019,15762,12891,24,54,0
320564,47003,5534,12599,15443,1697,4555,5097,21,38,0
84024,23470,4830,12825,3931,5862,5994,1978,35,35,0
13306,9123,12349,4349,4100,2578,2090,2160,60,29,0
187593,69492,6052,11335,15095,14741,7178,5108,54,27,0
37384,40899,1374,6469,4962,5963,3345,896,48,43,0
109694,22215,7047,48326,14980,8506,8759,4452,60,41,0
95944,4416,9397,1397,3828,2340,1012,1077,57,47,0
72013,15082,2180,2952,3017,2289,2141,1017,64,41,0
15908,9028,1267,3922,2296,2784,1572,1338,77,47,0
1335,5026,1598,815,5631,1455,891,1395,53,51,0
73416,18974,4221,1533,2065,4198,1391,633,34,53,0
1571,3311,5910,1601,1893,1163,2480,963,53,53,0
30427,20442,7592,3708,3151,2995,2221,967,54,44,0
103339,20394,18064,39122,8185,17521,4019,4749,78,47,0
177978,71980,12796,21791,19401,19951,7139,2152,83,47,0
57544,17689,9231,10973,5808,1992,735,499,78,40,0
123257,21243,11614,12636,5868,8632,10144,2915,81,47,0
6722,6184,5022,1203,1808,1753,2634,570,75,41,0
32750,5665,6502,1400,1010,1107,1846,969,90,34,0
13655,6308,1113,3698,4128,4271,1269,1667,78,54,0
9499,5822,5775,2280,1942,6692,721,1369,75,64,0
62680,25085,42929,3117,6969,10091,5062,1718,81,64,0
62485,8472,1389,1398,1825,1979,1654,1107,63,74,0
1508,907,1027,1447,3438,2660,854,1656,63,78,0
622,619,131,1525,2253,2933,1065,1648,54,88,0
674082,15737,12320,28634,14521,13096,3796,3456,51,93,0
4973,1958,1208,5189,1952,1291,1096,338,74,90,0
2405,887,1454,2304,975,1757,2069,2222,88,83,0
71750,22294,2173,2137,1460,1615,1117,1214,81,53,0
2138,1437,787,546,1393,2407,1361,1258,64,66,0
643712,104533,4354,6224,7860,10873,8329,9045,27,61,0
29312,15461,8411,7164,1854,5836,2010,2657,23,54,0
96639,28643,23215,10039,1382,8597,7188,6451,47,61,0
129453,60579,27394,9354,6791,15113,6977,9186,53,44,0
275537,15286,7065,6891,1754,4875,3747,4599,81,51,0
17303,17158,4814,8796,8804,5174,2123,3172,74,50,0
110012,28292,599,3081,6097,2836,7026,1893,43,47,0
170458,95802,7246,3759,2606,11403,5226,991,24,41,0
67775,6248,454,1328,3470,3950,5481,2182,1,53,0
104305,18005,6947,1498,2706,2208,2536,2033,1,47,0
14498,4346,4010,1425,2173,3596,2473,2586,23,61,0
38020,16664,7681,2559,7145,14164,11624,18005,38,77,0
4024,9044,6261,4354,2862,1934,2694,3552,61,61,0
34533,22746,4555,9712,10386,6508,12166,6192,61,67,0
91997,43634,1394,3102,3160,1758,3542,1079,38,44,0
2355,705,1517,615,2925,3772,4769,1865,40,53,0
36466,13080,985,1443,2394,1777,2691,1762,16,53,0
67020,22392,1719,2053,2293,5522,2024,1728,1,54,0
1920,3613,611,382,1381,2025,2360,1695,8,81,0
116616,7258,2028,1238,4296,2132,1247,3111,4,63,0
172078,38738,6500,4589,4915,4297,4195,1727,11,61,0
1424770,124306,14497,12309,14360,18966,17615,3072,11,61,25
190246,2397,1859,1271,621,1051,431,232,37,61,0
1035278,291839,37953,83757,38711,15799,35058,14002,48,37,0
170651,24144,7733,3027,3512,1282,3437,2503,53,20,0
947010,211690,28909,35044,36365,20967,31713,22936,53,17,0
1879246,648881,103202,15625,6943,34436,22477,26628,34,3,0
313553,28396,5667,5875,2363,3848,6993,3888,34,13,0
1830766,244344,52436,28575,13714,14342,44484,35220,27,14,0
339265,66826,20216,16927,2288,12471,6878,5079,40,20,0
86375,80051,15890,89947,10053,18698,16373,18162,61,27,0
1466879,207604,74435,116757,186920,29252,82941,60914,66,24,0
128291,199095,23095,14141,5847,12889,9571,7406,60,26,0
1802754,148118,25808,93536,62891,15462,69426,20383,61,17,0
1135233,619344,42325,24786,42051,29992,38574,9360,30,10,0
648609,31252,20236,11001,4785,10514,6518,5875,38,17,0
3578329,1089719,174234,104852,53396,69749,156059,54848,41,17,0
618252,74243,12018,14173,17733,11111,16163,2985,30,23,0
561120,290175,51611,21228,12715,29011,26019,34390,40,29,0
252680,55125,26085,7241,8616,4688,9414,9857,37,20,0
1066534,389648,143443,115782,28474,116572,108618,65086,44,30,0
1206801,201638,16811,31675,16909,20376,18094,17975,41,27,0
262512,21171,6547,1820,2041,4361,8747,2010,48,35,0
664253,131041,13250,13899,24238,15268,16539,15489,34,40,0
174918,25217,6477,3543,2949,4703,4214,2388,24,37,0
648771,150281,3725,11763,3922,9713,14933,10876,16,34,0
131086,19413,3435,7517,4922,1314,4264,1540,20,21,0
239177,86535,31454,4591,6841,4881,14536,20107,30,13,0
175501,34051,573,3168,1950,1021,2663,2074,16,1,0
82451,28792,2285,3058,1854,4547,4124,2458,23,3,0
1456388,46112,21298,7288,4812,21650,6655,5800,21,21,0
240695,31879,15136,5819,4128,12069,16169,5808,24,40,0
823403,50239,9967,2953,10383,17231,13191,9607,30,63,0
465140,95189,72824,21105,8549,133957,33523,27656,43,81,0
63198,17236,10230,7546,1963,5157,1575,2410,53,75,0
781173,20350,12567,19970,20161,14435,10208,6740,56,78,0
57274,11395,2563,1147,884,1874,2600,2616,63,69,0
755655,189454,37785,33584,20765,85702,28937,43787,56,61,0
548357,79829,37030,15796,47593,84900,35204,22926,41,75,0
310589,12460,318,1008,1040,4601,1124,1012,13,77,0
256712,144786,46754,16489,70592,37518,39332,40100,13,80,0
32948,26372,4610,4029,2859,18012,11400,3211,10,84,0
967300,150592,24029,33362,24969,66540,49532,28783,10,80,0
74519,48726,6003,768,1335,4978,3924,2732,16,66,0
165490,17706,4870,6901,1514,5151,9284,6898,26,66,0
580521,224594,40731,43335,14035,29163,22328,21326,30,50,0
421703,90634,43299,21468,14494,16833,25484,18927,43,38,0
148873,15672,1225,2226,8155,18881,4760,5560,37,61,0
1157641,347777,49354,27800,15673,40566,27178,47728,23,56,0
462234,78507,16024,20262,16053,50084,32595,18118,21,70,0
41867,33433,19883,3612,2624,9664,6062,7745,20,75,0
2647,1010,3642,2605,5536,11983,5610,2595,40,78,0
122331,19995,600,359,1504,2780,2341,1445,26,80,0
8111,5912,2308,3524,4311,12534,5644,8478,30,88,0
58645,26734,5355,3629,3381,5048,9144,7652,26,84,0
229453,14233,9475,1588,3539,13645,7432,6040,30,75,0
1240489,542493,87885,55087,13708,49010,37229,36182,51,69,0
612594,70099,19267,14355,7903,26230,8275,11462,54,54,0
101514,5191,2516,841,2510,4979,2205,1402,54,67,0
242331,71343,439,4301,7210,4841,5200,5694,35,48,0
169326,102287,71461,47825,28179,53752,18424,24412,48,60,0
846095,193080,34728,28297,22828,21896,32936,29541,44,50,0
506477,16998,3000,4018,33864,27573,14287,19731,30,56,0
3275,1955,156,2570,4823,8112,4370,2396,44,87,0
73671,23593,16307,6295,26533,50233,13476,27476,34,100,0
10273,11878,5214,3362,2955,5354,4373,6661,38,100,0
369912,58062,9990,13603,13484,48475,34899,21490,47,100,0
646629,18308,35783,12750,12762,36093,15528,21659,61,90,0
1548,2145,1605,3536,2969,9283,4633,1365,66,91,0
27447,10058,1135,2999,1598,5670,2876,4319,60,96,0
4750,2494,525,1637,5173,12698,6941,3899,54,100,0
2284,10191,3906,2004,2730,11542,9786,6490,43,100,0
688746,37251,14740,21576,31490,41988,21344,19729,43,96,0
1119564,93011,4797,23568,7953,7961,5044,14255,43,96,26
233999,47346,8477,7214,21371,23864,14435,15773,38,93,0
515,1954,2631,2936,5086,7638,2667,2737,51,87,0
3273,1966,3910,652,1794,17231,6894,5871,50,96,0
224002,83846,36699,9293,11191,33054,24168,10990,50,88,0
56774,2277,249,1976,1787,1568,874,711,60,88,0
8517,4534,2140,3998,6437,4318,5900,2179,60,80,0
341790,44773,19233,3986,9538,51390,24669,22502,61,67,0
7308,2834,1398,3332,5293,6066,4705,1710,61,77,0
206408,145654,16664,19416,13132,18595,9120,14662,54,66,0
63426,44502,13973,8133,5585,4064,3402,6206,54,50,0
31983,42844,13771,5720,3774,15295,2949,2915,56,41,0
846488,471889,64525,56950,190523,54781,15857,19493,50,23,0
212676,59924,1591,3543,2356,7672,4019,6660,37,23,0
6238,4338,860,2900,1127,3460,4531,3573,38,40,0
6609,7292,632,866,1438,6326,3151,1970,24,50,0
3475,1667,698,1753,1639,8200,2209,1733,27,75,0
19940,4797,1266,5214,3395,7189,3528,4302,47,90,0
29597,8889,1485,1947,3711,2914,4676,3711,38,84,0
144123,6670,7816,3125,12769,25753,24219,26256,48,90,0
258716,32779,1373,1540,1052,4590,3123,1318,37,66,0
12525,6776,1589,1483,5429,4608,5474,3155,27,64,0
26265,3023,507,2691,5472,6296,3180,2102,27,77,0
940,1169,540,1551,3492,2748,4616,1808,29,74,0
6815,2029,449,4370,8491,2665,2770,3728,50,81,0
435,1410,325,2720,4408,4943,1536,4397,54,88,0
25279,27704,479,841,4533,5332,3466,2733,35,75,0
2881,4653,2193,4219,3957,3555,2727,3338,43,66,0
2663,6779,1330,2291,1678,1686,1861,2896,43,60,0
2573,4715,544,1366,5014,5678,1399,2683,35,57,0
1291,1118,4064,1679,1844,8690,2994,2110,64,75,0
64502,8290,8568,2629,2615,4711,2768,4847,66,70,0
8386,6336,356,2563,776,3322,4084,590,63,78,0
2303,1118,2492,1160,1750,3593,2072,1390,81,77,0
4535,2639,1204,1503,1536,7097,2441,2719,74,77,0
1175,1094,3013,2467,4498,2945,4488,1483,70,81,0
7748,4452,1980,3322,2871,5460,1481,1963,77,87,0
2331,7388,3452,4192,4459,1882,1048,2219,75,69,0
15084,8174,5858,1991,2029,3815,1988,1573,84,56,0
2640,6120,3910,830,7650,3482,1985,1055,77,53,0
1088,1833,1390,1679,3423,2400,2114,1018,77,53,0
57677,34095,6053,3864,6843,16935,6053,6912,63,63,0
3622,1286,624,1469,1229,3939,2830,1140,56,77,0
331538,131954,69183,19432,48260,21499,16435,7645,61,66,0
26844,13243,3891,2460,2110,1843,3472,2293,60,53,0
11445,3978,4179,17050,5098,4418,2336,2163,84,44,0
12315,1994,2559,18344,4180,6174,5302,5171,100,34,0
7007,9764,5956,5571,3471,3211,1682,1601,100,37,0
