1,0,0,0,0,0,0,0,0,0,25
12,1,0,0,0,0,0,0,0,0,25
311544,13913,54630,12592,7131,7082,5897,5017,0,0,0
124976,58138,13320,43218,14124,10595,14361,2080,0,0,0
5249,3439,4548,1274,2393,1309,593,1751,0,0,0
265415,47837,7756,12062,4753,2913,1923,2687,30,30,0
938467,311106,41534,12647,39237,24057,8870,8293,13,29,0
16222,4013,23,2032,3658,1654,1724,2392,1,53,0
596226,38387,16425,20606,17677,4537,8699,4751,1,51,0
29888,9092,3110,1155,1351,554,287,94,1,51,0
74813,39028,4490,16747,20441,24228,7264,4181,7,77,0
634319,15794,7382,9569,5570,10930,3519,1651,16,75,0
133619,32291,2230,3523,1535,1382,934,447,1,64,0
2709,3136,4854,1458,4433,1254,938,1293,7,80,0
28498,592,1024,2248,669,1288,1465,554,24,78,0
41198,12189,10721,5145,5079,1881,905,1084,29,54,0
6784,3082,6769,1642,1351,1151,639,464,54,69,0
7680,10151,8721,3393,1203,1424,1127,342,57,61,0
260730,23631,7343,2238,1639,1323,814,873,44,27,0
1788,3396,2229,479,1148,1229,782,702,38,47,0
3779,1506,81,1001,682,440,458,535,23,53,0
1458,2629,599,1052,328,1744,736,487,11,78,0
1182,2425,1762,5753,321,903,761,309,29,93,0
1724,1284,2517,3533,770,1476,285,692,43,91,0
76296,25818,1963,6723,1324,3237,1084,1189,40,83,0
15856,2850,6871,6334,3809,1616,795,506,56,63,0
1772,1089,2669,1215,1262,1337,572,689,50,78,0
29855,25205,10749,5014,1766,2483,441,505,37,60,0
3309,4967,2579,4127,794,826,692,570,51,56,0
178408,124010,32171,19980,7967,2256,1153,1073,37,35,0
852907,114548,23674,24049,9439,8126,1429,1859,23,14,0
26337,11187,9296,12049,2734,1430,1495,1060,34,14,0
7293,15804,3262,3466,2210,1697,780,1779,21,20,0
154180,69814,4727,14199,6844,11121,4994,2075,16,48,0
10200,6894,2305,12387,1839,1767,3337,1304,34,53,0
98734,13657,4527,3543,4792,1344,742,454,20,57,0
37772,53328,6105,1247,1631,2752,917,1285,8,51,0
106129,68194,4751,11297,5258,4528,3288,4335,8,41,0
53146,22390,2238,988,1361,1719,615,578,1,38,0
9652,14402,3077,2113,3521,1571,970,1041,1,41,0
192346,32620,6820,11796,5935,9165,3471,2859,1,60,0
80939,14778,2796,507,624,577,210,189,1,53,0
46757,18664,12745,4987,18979,15271,3155,4687,1,75,0
254891,10144,14717,1181,2809,3029,682,1615,14,78,0
10661,5535,2856,11276,2784,2021,1164,882,26,69,0
2475,2600,2258,2610,230,1650,452,420,44,91,0
365899,20872,26453,23459,5158,14808,3728,2972,57,83,0
15264,6210,1449,2240,1225,2000,654,720,48,91,0
19718,2986,1551,6090,930,661,952,447,51,84,0
323408,43644,15179,11853,5265,5077,1412,3322,43,70,0
290618,46726,7328,5779,4490,3252,571,928,24,54,0
146927,22674,1068,6046,4593,3220,829,691,20,47,0
2519,3721,190,2106,2823,1962,1808,1672,1,66,0
75685,8656,3273,579,3806,1925,1033,686,1,77,0
195606,11132,3521,13221,3985,18205,2620,3231,1,100,0
8064,9580,5282,1278,1868,4274,929,1910,7,100,0
39267,16733,5746,2329,2793,2971,1314,462,11,93,0
8815,5212,1931,1851,739,3559,676,2174,14,100,0
12766,3426,3058,2730,1796,3832,1238,578,17,96,0
2360264,554827,21980,66750,22818,13290,5497,9061,7,67,0
2445,798,576,2357,745,1388,778,574,16,80,0
286602,41837,5431,10150,7468,2035,1087,981,14,54,0
359233,93263,16825,24733,14109,21832,27278,9290,8,43,0
78409,23517,9519,8569,3219,2243,561,1733,23,53,0
12975,7087,6421,2272,1248,3274,1115,1073,20,47,0
121029,20985,3144,1763,2182,1245,1410,1432,16,50,0
32705,3300,1023,1871,2528,3023,853,1178,16,63,0
3978,3307,1462,643,1178,785,1076,740,11,75,0
58552,26017,11933,15968,1329,2761,7118,4061,14,60,0
1217,2590,1776,702,1334,1385,1055,749,21,78,0
4634,711,422,583,798,1152,417,478,24,81,0
20548,5043,2187,2871,2578,2223,2130,1421,26,84,0
2323,4610,3131,4388,1341,1255,1160,556,26,91,0
108224,12144,1020,1142,1084,372,243,50,16,66,0
6572,6593,1227,933,944,1408,1681,588,11,50,0
6333,4140,600,4543,1065,1540,1298,968,16,47,0
311770,20243,11708,16974,13440,15440,3521,3769,11,60,0
492843,28477,3306,3091,3212,4347,3270,2292,11,77,0
2075,2682,874,3028,154,1276,915,471,26,78,0
1970,1228,1553,584,2128,2688,379,360,17,93,0
5400,2340,722,3284,252,1602,1419,732,23,90,0
52036,35577,12828,11012,3639,3710,2873,1770,35,81,0
3404,2939,1114,3387,1260,1165,471,579,35,80,0
49464,40902,4002,5313,2673,1653,1260,659,27,48,0
4234,2980,6910,5844,1039,1626,759,549,38,38,0
88427,18528,1760,3739,2120,1656,420,1088,30,38,0
3685,3650,1474,1257,1253,1032,719,1061,24,40,0
177,1043,1932,3479,4755,1700,635,470,38,63,0
1111,2838,274,1238,2762,727,690,850,13,67,0
676408,58095,22084,2945,10980,4014,622,2402,16,64,0
186902,210566,30304,15373,14201,7244,3157,5455,7,44,0
9812,8766,3328,1399,2108,1717,2608,3127,1,37,0
22704,17258,2141,2770,2411,1889,1006,824,1,29,0
149031,26958,5582,3076,4155,1828,657,228,1,30,0
129655,34848,1199,5673,1143,2854,383,599,1,40,0
34550,11673,1985,2428,3226,2224,1170,1046,1,41,0
9936,5957,1982,2146,529,1001,967,938,1,43,0
2751,3932,944,3195,2291,1896,836,1361,10,57,0
72672,3253,1450,1541,1860,1317,1512,593,20,69,0
7271,3891,2242,907,683,1180,507,968,27,74,0
23599,38596,5076,7046,5075,2619,1200,870,20,64,0
1219807,142337,5941,29934,13178,15734,7710,6490,8,56,0
10500,15860,4281,3290,1835,2030,902,1387,7,48,0
106978,15821,15877,4202,4501,4575,2936,1901,10,43,0
85439,11017,2022,3518,597,1243,878,506,16,47,0
252721,25516,7023,7122,3902,4491,3581,1871,23,48,0
20528,35304,7236,12797,4015,6480,5819,4403,23,51,0
62831,11347,339,559,963,458,157,300,3,40,0
6176,9629,37540,21519,7322,6291,13146,5361,24,41,0
423408,137868,42549,5145,6085,7316,6113,5461,26,30,0
5479,4728,3791,3454,1238,1276,1673,1469,38,29,0
42161,9951,4190,7947,5559,1405,1329,1640,60,35,0
790128,13724,1004,3051,3181,9220,7477,4374,34,54,0
177940,36310,20298,1306,4010,1284,948,800,38,48,0
8250,326,4121,2600,1076,1475,714,928,47,54,0
69396,19542,3217,1259,4980,811,1829,1099,34,48,0
503170,132982,4758,15641,9116,6799,9656,4952,30,21,0
7430,4176,752,2598,951,1377,522,828,30,43,0
1740,1470,1465,5621,2401,4857,2418,1293,21,53,0
101633,34203,14657,6789,5202,6590,2062,638,29,66,0
65370,39206,13238,7742,4307,3678,4424,2438,43,69,0
696,1034,1794,1754,1810,1655,550,786,47,78,0
131045,9839,1605,5463,1500,1506,1654,577,43,57,0
89933,10318,5833,5587,7984,5091,4582,1819,43,64,0
47912,25297,8629,5605,2333,2316,2268,555,43,64,0
28802,7401,2969,2059,1505,3972,2169,934,37,63,0
3694,3923,4095,1475,2410,1254,316,1004,40,67,0
4368,7541,435,2567,2072,1451,609,556,34,63,0
50083,43703,6675,3006,8831,2460,1453,722,24,60,0
13509,9527,4205,1864,2106,2347,833,819,24,51,0
1175,2138,919,1127,1106,1548,1616,666,20,61,0
780123,15317,9752,8273,8322,3503,2682,2740,27,57,0
22863,20454,7899,6777,2298,3059,1562,1291,40,64,0
41087,44982,16437,2385,3845,3029,921,885,40,51,0
12160,8975,3611,2553,1588,1657,1290,1424,41,40,0
46306,36772,2336,6377,12990,5577,4364,3605,27,41,0
1488674,71169,18525,33744,24850,16115,5323,4703,26,47,0
7386,14386,3191,5517,1120,1276,1219,1418,27,48,0
21536,12580,9012,771,2237,3672,550,729,27,53,0
2564,1899,4952,1664,937,1307,391,827,48,54,0
1304,757,3585,12293,864,1011,766,554,74,47,0
553,1685,798,4337,861,1103,1058,518,83,60,0
119134,20078,5884,3418,2111,1026,288,983,81,43,0
2598,4509,3082,1100,1112,1582,1258,475,74,44,0
22743,19157,31408,17697,3903,3235,6823,1805,61,43,0
6364,1112,2944,2761,1121,1656,1284,1133,61,47,0
135816,25190,2249,1751,2682,1234,1226,1540,51,47,0
1799,2833,1304,3065,1478,2011,737,831,53,51,0
636,1928,1760,3101,806,736,655,980,50,60,0
2598,3311,3858,1219,2938,1695,870,928,41,57,0
31006,22635,536,1346,1108,1471,873,474,37,63,0
36432,13463,1496,8212,1709,2786,1534,1773,34,54,0
50925,12833,3815,2181,1411,2798,612,1132,20,56,0
4051,5612,4285,4778,2363,2519,1420,1363,23,54,0
1906,2279,357,1546,528,811,1293,594,41,66,0
74211,24309,7754,8872,5429,3566,1601,1603,40,63,0
