1748191,351143,120177,347034,107116,124682,97503,97381,0,0,25
351425,1188534,75183,224170,59391,131561,61741,69966,0,0,0
1991953,881830,140762,339611,47372,202991,96866,63738,0,0,0
452285,21504,22474,8842,23560,10065,5372,4966,0,0,0
841039,300085,162898,42120,10468,62360,42305,50989,51,38,0
857387,45586,10125,12205,12812,8536,1901,2265,50,38,0
2222009,1060952,150943,58174,23691,67215,42566,34427,37,20,0
327412,137385,2989,6437,11095,16244,8451,8862,17,20,0
137669,12004,4690,1626,4071,6069,1525,2117,11,43,0
981492,181838,84052,11367,15413,20683,15003,12673,24,30,0
656699,237162,34941,59966,53951,31635,12306,21700,44,44,0
266397,15173,3138,5405,4261,4898,2838,2299,74,57,0
1989302,339063,47028,46246,92458,37366,69291,28366,66,26,0
79008,37826,14982,2808,9331,6813,2960,2860,63,38,0
143355,86601,22294,10574,17339,16113,34683,11907,63,47,0
214610,20384,7185,5078,2444,2847,2247,2487,64,26,0
688222,40402,19241,15590,5564,24183,12420,7262,80,54,0
1334120,173544,65385,42688,20078,43433,137283,84139,84,60,0
702882,25413,7293,7488,1711,11754,19720,4780,90,78,0
264719,112396,33540,10705,23311,6107,6748,7870,83,67,0
817805,49324,6401,50460,5109,19105,9040,9854,88,61,0
150803,115203,42733,64597,4600,16791,11624,17822,96,53,0
960213,160480,27516,18548,12588,20693,14085,14277,90,35,0
47796,43248,4973,2445,3801,2367,2025,1356,80,40,0
1876833,116585,25047,23232,13069,10016,7690,10090,66,14,0
175874,233863,18391,6429,10447,19612,6963,3167,35,13,0
1148220,34516,20449,17315,15468,14919,6700,10755,47,27,0
569590,69990,7866,10611,4630,19413,11825,3637,51,57,0
1573094,13918,6757,4064,7688,22902,8892,12354,48,91,0
984194,361170,132893,25751,35152,56585,40586,33058,69,91,0
1965994,602678,62103,22649,72036,72407,64373,65397,44,70,0
39089,114070,11107,7892,5766,6198,10330,4749,40,37,0
84414,25342,11272,6809,2775,7574,12269,5627,50,16,0
1419495,392318,39375,40148,24190,67356,38421,46589,38,21,0
262134,392207,47137,69770,24322,42618,51942,20140,50,17,0
365171,126815,15345,5809,33093,17274,6969,3269,48,29,0
576605,188682,31976,52612,18123,47885,23612,24923,41,29,0
82077,291712,135279,35994,21415,44565,55390,45095,57,21,0
377993,11759,769,3685,3924,5619,1922,1715,54,40,0
1084409,459177,30144,65183,62739,81535,37220,10467,57,43,0
188076,54771,33802,4792,3373,10990,2135,4515,64,38,0
452180,40117,8807,46906,24511,13823,5443,6182,69,44,0
890070,12946,7945,1737,3066,5603,2067,2685,69,44,25
57315,48712,28816,11752,12886,5333,9333,10237,84,23,0
1017318,299692,159824,98970,45235,102486,90940,40770,100,26,0
552829,203776,87078,40384,18813,37472,30658,12403,100,26,0
